index,date,months,customer,style,SKU,size,PCS,rate,gross_amount
14545,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-M,M,1,1312.5,1260
14546,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-S,S,1,1312.5,1260
14547,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XL,XL,1,1312.5,1260
14548,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XS,XS,1,1312.5,1260
14549,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XXL,XXL,1,1312.5,1260
14550,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XXXL,XXXL,1,1312.5,1260
14551,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-L,L,1,1512.5,1452
14552,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-M,M,1,1512.5,1452
14553,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-S,S,1,1512.5,1452
14554,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XL,XL,1,1512.5,1452
14555,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XS,XS,1,1512.5,1452
14556,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XXL,XXL,1,1512.5,1452
14557,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XXXL,XXXL,1,1512.5,1452
14558,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-L,L,1,1625,1560
14559,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-M,M,1,1625,1560
14560,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-S,S,1,1625,1560
14561,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XL,XL,1,1625,1560
14562,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XS,XS,1,1625,1560
14563,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XXL,XXL,1,1625,1560
14564,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XXXL,XXXL,1,1625,1560
14565,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-L,L,1,1550,1488
14566,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-M,M,1,1550,1488
14567,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-S,S,1,1550,1488
14568,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XL,XL,1,1550,1488
14569,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XS,XS,1,1550,1488
14570,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XXL,XXL,1,1550,1488
14571,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XXXL,XXXL,1,1550,1488
14572,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-L,L,1,1000,960
14573,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-M,M,1,1000,960
14574,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-S,S,1,1000,960
14575,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XL,XL,1,1000,960
14576,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XS,XS,1,1000,960
14577,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XXL,XXL,1,1000,960
14578,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XXXL,XXXL,1,1000,960
14579,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-L,L,1,737.5,708
14580,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-M,M,1,737.5,708
14581,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-S,S,1,737.5,708
14582,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XL,XL,1,737.5,708
14583,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XS,XS,1,737.5,708
14584,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XXL,XXL,1,737.5,708
14585,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XXL,XXL,1,737.5,708
14586,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-L,L,1,1512.5,1452
14587,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-M,M,1,1512.5,1452
14588,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-S,S,1,1512.5,1452
14589,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XL,XL,1,1512.5,1452
14590,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XS,XS,1,1512.5,1452
14591,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XXL,XXL,1,1512.5,1452
14592,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XXXL,XXXL,1,1512.5,1452
14593,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-L,L,1,1350,1296
14594,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-M,M,1,1350,1296
14595,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-S,S,1,1350,1296
14596,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XL,XL,1,1350,1296
14597,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XS,XS,1,1350,1296
14598,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XXL,XXL,1,1350,1296
14599,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XXXL,XXXL,1,1350,1296
14600,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-L,L,1,1475,1416
14601,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-M,M,1,1475,1416
14602,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-S,S,1,1475,1416
14603,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XL,XL,1,1475,1416
14604,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XS,XS,1,1475,1416
14605,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XXL,XXL,1,1475,1416
14606,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XXXL,XXXL,1,1475,1416
14607,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-L,L,1,1350,1296
14608,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-M,M,1,1350,1296
14609,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-S,S,1,1350,1296
14610,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XL,XL,1,1350,1296
14611,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XS,XS,1,1350,1296
14612,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XXL,XXL,1,1350,1296
14613,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XXXL,XXXL,1,1350,1296
14614,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-L,L,1,812.5,780
14615,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-M,M,1,812.5,780
14616,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-S,S,1,812.5,780
14617,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XL,XL,1,812.5,780
14618,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XS,XS,1,812.5,780
14619,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXL,XXL,1,812.5,780
14620,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXXL,XXXL,1,812.5,780
14621,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXXL,XXXL,1,812.5,780
14622,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-L,L,1,812.5,780
14623,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-M,M,1,812.5,780
14624,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-S,S,1,812.5,780
14625,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XL,XL,1,812.5,780
14626,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XS,XS,1,812.5,780
14627,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XXL,XXL,1,812.5,780
14628,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-L,L,1,925,888
14629,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-M,M,1,925,888
14630,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-S,S,1,925,888
14631,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XL,XL,1,925,888
14632,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XS,XS,1,925,888
14633,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XXL,XXL,1,925,888
14634,2022-02-21,Feb-22,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XXXL,XXXL,1,925,888
14635,2022-02-22,Feb-22,MR.JEYARAJ,JNE3840,CMB5-JNE3840,Free,5,374,1870
14636,2022-02-22,Feb-22,MR.JEYARAJ,JNE3839,CMB5-JNE3839,Free,5,374,1870
14637,2022-02-22,Feb-22,MR.JEYARAJ,JNE3845,CMB5-JNE3845,Free,5,374,1870
14638,2022-02-22,Feb-22,MR.JEYARAJ,JNE3847,CMB5-JNE3847,Free,5,374,1870
14639,2022-02-22,Feb-22,MR.JEYARAJ,JNE3844,CMB5-JNE3844,Free,5,374,1870
14640,2022-02-22,Feb-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-S,S,1,306.25,306
14641,2022-02-22,Feb-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-L,L,1,306.25,306
14642,2022-02-22,Feb-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XL,XL,1,306.25,306
14643,2022-02-22,Feb-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XXL,XXL,1,306.25,306
14644,2022-02-22,Feb-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XXXL,XXXL,1,306.25,306
14645,2022-02-22,Feb-22,MR.JEYARAJ,JNE3398,JNE3398-KR-S,S,1,356.25,356
14646,2022-02-22,Feb-22,MR.JEYARAJ,JNE3398,JNE3398-KR-M,M,1,356.25,356
14647,2022-02-22,Feb-22,MR.JEYARAJ,JNE3398,JNE3398-KR-L,L,1,356.25,356
14648,2022-02-22,Feb-22,MR.JEYARAJ,JNE3398,JNE3398-KR-XL,XL,1,356.25,356
14649,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-S,S,1,431.25,431
14650,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-M,M,1,431.25,431
14651,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-L,L,1,431.25,431
14652,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XL,XL,1,431.25,431
14653,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XXL,XXL,1,431.25,431
14654,2022-02-22,Feb-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XXXL,XXXL,1,431.25,431
14655,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-S,S,1,393.75,394
14656,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-M,M,1,393.75,394
14657,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-L,L,1,393.75,394
14658,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XL,XL,1,393.75,394
14659,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XXL,XXL,1,393.75,394
14660,2022-02-22,Feb-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XXXL,XXXL,1,393.75,394
14661,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-M,M,1,562.5,534
14662,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XL,XL,1,562.5,534
14663,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-S,S,1,387.5,368
14664,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-M,M,1,387.5,368
14665,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-L,L,1,387.5,368
14666,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-S,S,1,562.5,534
14667,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-M,M,1,562.5,534
14668,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-L,L,1,562.5,534
14669,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-XL,XL,1,562.5,534
14670,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-S,S,1,562.5,534
14671,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-L,L,1,562.5,534
14672,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-XXL,XXL,1,562.5,534
14673,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-XXXL,XXXL,1,500,475
14674,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3423,JNE3423-KR-XXXL,XXXL,1,362.5,344
14675,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-XS,XS,1,425,404
14676,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3445,JNE3445-KR-XXXL,XXXL,1,425,404
14677,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-S,S,1,425,404
14678,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XXL,XXL,1,425,404
14679,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XXXL,XXXL,1,425,404
14680,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-XXXL,XXXL,1,462.5,439
14681,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-XL,XL,1,412.5,392
14682,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XS,XS,1,425,404
14683,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-M,M,1,425,404
14684,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XXXL,XXXL,1,425,404
14685,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-L,L,1,350,332
14686,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-XL,XL,1,350,332
14687,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-L,L,1,387.5,368
14688,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-XXL,XXL,1,500,475
14689,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-M,M,1,500,475
14690,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-S,S,1,537.5,511
14691,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-M,M,1,537.5,511
14692,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-L,L,1,537.5,511
14693,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XL,XL,1,537.5,511
14694,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XXL,XXL,1,537.5,511
14695,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XXXL,XXXL,1,537.5,511
14696,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-L,L,1,537.5,511
14697,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XXL,XXL,1,537.5,511
14698,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XXXL,XXXL,1,537.5,511
14699,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-S,S,1,537.5,511
14700,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-M,M,1,537.5,511
14701,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-XL,XL,1,462.5,439
14702,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-M,M,1,462.5,439
14703,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-XXL,XXL,1,462.5,439
14704,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-4XL,4XL,1,775,736
14705,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-5XL,5XL,1,775,736
14706,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-6XL,6XL,1,775,736
14707,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3423,PJNE3423-KR-6XL,6XL,1,537.5,511
14708,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-M,M,1,687.5,653
14709,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-M,M,1,1000,950
14710,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-L,L,1,1000,950
14711,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-XL,XL,1,1000,950
14712,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XL,XL,1,1312.5,1247
14713,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-S,S,1,1312.5,1247
14714,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XS,XS,1,1312.5,1247
14715,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-M,M,1,1312.5,1247
14716,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XXL,XXL,1,1312.5,1247
14717,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XXXL,XXXL,1,1312.5,1247
14718,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-L,L,1,1312.5,1247
14719,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XXL,XXL,1,750,712
14720,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-S,S,1,750,712
14721,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-L,L,1,750,712
14722,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XL,XL,1,750,712
14723,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XS,XS,1,750,712
14724,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-M,M,1,750,712
14725,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XXXL,XXXL,1,750,712
14726,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XS,XS,1,562.5,534
14727,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-S,S,1,562.5,534
14728,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-L,L,1,562.5,534
14729,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XXL,XXL,1,562.5,534
14730,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XXXL,XXXL,1,562.5,534
14731,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-XS,XS,1,425,404
14732,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-XL,XL,1,425,404
14733,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-XXL,XXL,1,425,404
14734,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-M,M,1,425,404
14735,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-L,L,1,425,404
14736,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-S,S,1,425,404
14737,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0118,J0118-TP-XXXL,XXXL,1,425,404
14738,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-XS,XS,1,500,475
14739,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-L,L,1,500,475
14740,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-XXL,XXL,1,500,475
14741,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-S,S,1,500,475
14742,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-M,M,1,500,475
14743,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-XL,XL,1,500,475
14744,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0119,J0119-TP-XXXL,XXXL,1,500,475
14745,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-XL,XL,1,387.5,368
14746,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-XS,XS,1,387.5,368
14747,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-XXL,XXL,1,387.5,368
14748,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-XXXL,XXXL,1,387.5,368
14749,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-XL,XL,1,612.5,582
14750,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-L,L,1,612.5,582
14751,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-XXL,XXL,1,612.5,582
14752,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-XS,XS,1,612.5,582
14753,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-M,M,1,612.5,582
14754,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-XXXL,XXXL,1,612.5,582
14755,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0195,J0195-TP-S,S,1,612.5,582
14756,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-M,M,1,562.5,534
14757,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-L,L,1,562.5,534
14758,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-XL,XL,1,562.5,534
14759,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-S,S,1,562.5,534
14760,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-XXL,XXL,1,562.5,534
14761,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-XS,XS,1,562.5,534
14762,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0197,J0197-TP-XXXL,XXXL,1,562.5,534
14763,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-XXL,XXL,1,562.5,534
14764,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-XS,XS,1,562.5,534
14765,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-XXXL,XXXL,1,562.5,534
14766,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-S,S,1,562.5,534
14767,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-L,L,1,562.5,534
14768,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-XL,XL,1,562.5,534
14769,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0198,J0198-TP-M,M,1,562.5,534
14770,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-XXXL,XXXL,1,562.5,534
14771,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-XXL,XXL,1,562.5,534
14772,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-XS,XS,1,562.5,534
14773,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-XXL,XXL,1,612.5,582
14774,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-XXXL,XXXL,1,612.5,582
14775,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-XS,XS,1,612.5,582
14776,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-XL,XL,1,612.5,582
